generacion,optimal,avg,dominio
958,10.003787759705272,10.007149037684998,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
959,10.003787759705272,10.007483417712006,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
960,10.003787759705272,10.007564958279616,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
961,10.003787759705272,10.007631685563204,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
962,10.003787759705272,10.007297652368807,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
963,10.003787759705272,10.007475024841321,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
964,10.003787759705272,10.007650124148766,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
965,10.003787759705272,10.007727553367886,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
966,10.003787759705272,10.007575823665876,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
967,10.003787759705272,10.007653985669295,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
968,10.003787759705272,10.007365458225866,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
969,10.003787759705272,10.007509053179536,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
970,10.003787759705272,10.007566647043285,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
971,10.003787759705272,10.007420697286621,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
972,10.003787759705272,10.00750898928312,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
973,10.003787759705272,10.007528034236675,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
974,10.003787759705272,10.007606468350021,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
